"name" "type" "expected_age" "hdi_95" "lower_95_hdr" "upper_95_hdr" "agreement" "overall_agreement" "model_agreement" "modelname"
"323" "date" -8003.10875999193 540 -8269.5 -7729.5 100 NA NA "s_italy_meso"
"324" "date" -8006.38125862061 535 -8269.5 -7734.5 100 NA NA "s_italy_meso"
"325" "date" -8134.13330953831 590 -8414.5 -7824.5 99.8 NA NA "s_italy_meso"
"326" "date" -8291.1217556863 575 -8544.5 -7969.5 99.8 NA NA "s_italy_meso"
"327" "date" -7269.59683699034 420 -7484.5 -7064.5 99.9 NA NA "s_italy_meso"
"328" "date" -7318.23320190224 440 -7519.5 -7079.5 100.1 NA NA "s_italy_meso"
"329" "date" -6378.35285362381 350 -6579.5 -6229.5 100 NA NA "s_italy_meso"
"330" "date" -8538.78551130186 425 -8734.5 -8309.5 103.7 NA NA "s_italy_meso"
"331" "date" -8717.84480015903 550 -9019.5 -8469.5 72.6 NA NA "s_italy_meso"
"356" "date" -8238.77146620062 575 -8534.5 -7959.5 100.2 NA NA "s_italy_meso"
"456" "date" -5902.35247426517 285 -6024.5 -5739.5 96.7 NA NA "s_italy_meso"
"457" "date" -5939.45794011956 290 -6069.5 -5779.5 104.6 NA NA "s_italy_meso"
"458" "date" -6038.47285741796 335 -6224.5 -5889.5 102.4 NA NA "s_italy_meso"
"459" "date" -6257.96785173792 335 -6414.5 -6079.5 99.9 NA NA "s_italy_meso"
"460" "date" -6275.1620677649 340 -6424.5 -6084.5 100 NA NA "s_italy_meso"
"461" "date" -6412.7601263814 345 -6589.5 -6244.5 99.8 NA NA "s_italy_meso"
"462" "date" -6472.99504426486 380 -6639.5 -6259.5 100.1 NA NA "s_italy_meso"
"463" "date" -6672.06654337481 565 -7024.5 -6459.5 99.9 NA NA "s_italy_meso"
"464" "date" -6927.24409522008 520 -7174.5 -6654.5 100.1 NA NA "s_italy_meso"
"636" "date" -8180.68862054017 665 -8529.5 -7864.5 100.3 NA NA "s_italy_meso"
"637" "date" -8209.03397777905 580 -8529.5 -7949.5 99.9 NA NA "s_italy_meso"
"638" "date" -8279.44603177948 580 -8544.5 -7964.5 99.9 NA NA "s_italy_meso"
"757" "date" -8097.81357242832 505 -8299.5 -7794.5 99.8 NA NA "s_italy_meso"
"S_Italy_meso_dates" "model" NA NA NA NA NA NA NA "s_italy_meso"
"S_Italy_meso_end" "date" -5779.18606266191 455 -5979.5 -5524.5 NA NA NA "s_italy_meso"
"S_Italy_meso" "model" NA NA NA NA NA NA NA "s_italy_meso"
NA "model" NA NA NA NA NA 80 89.8 "s_italy_neo"
"S_Italy_neo_start" "date" -5860.4504797937 85 -5904.5 -5819.5 NA NA NA "s_italy_neo"
"34" "date" -5621.34279358846 265 -5744.5 -5479.5 100.4 NA NA "s_italy_neo"
"109" "date" -5226.67383574615 175 -5319.5 -5144.5 88.1 NA NA "s_italy_neo"
"110" "date" -5473.12956688994 295 -5619.5 -5324.5 99.9 NA NA "s_italy_neo"
"111" "date" -5510.532736405 310 -5649.5 -5339.5 99.8 NA NA "s_italy_neo"
"112" "date" -5540.14186767849 330 -5704.5 -5374.5 99.8 NA NA "s_italy_neo"
"119" "date" -5393.01816862357 330 -5549.5 -5219.5 101.2 NA NA "s_italy_neo"
"134" "date" -5207.80033651483 150 -5299.5 -5149.5 76.6 NA NA "s_italy_neo"
"158" "date" -5238.66529720894 210 -5354.5 -5144.5 89.7 NA NA "s_italy_neo"
"159" "date" -5381.65682237776 310 -5524.5 -5214.5 101.9 NA NA "s_italy_neo"
"180" "date" -5730.44853201914 280 -5854.5 -5574.5 108.5 NA NA "s_italy_neo"
"181" "date" -5748.62758809275 225 -5854.5 -5629.5 110.3 NA NA "s_italy_neo"
"188" "date" -5200.01057856104 145 -5294.5 -5149.5 52.7 NA NA "s_italy_neo"
"189" "date" -5237.86035496644 210 -5354.5 -5144.5 89.5 NA NA "s_italy_neo"
"190" "date" -5294.907872447 300 -5464.5 -5164.5 112.6 NA NA "s_italy_neo"
"191" "date" -5323.84070940545 260 -5469.5 -5209.5 110.2 NA NA "s_italy_neo"
"192" "date" -5328.56138064446 260 -5469.5 -5209.5 109.3 NA NA "s_italy_neo"
"193" "date" -5383.1109911193 310 -5524.5 -5214.5 101.8 NA NA "s_italy_neo"
"194" "date" -5488.79663530433 295 -5624.5 -5329.5 99.9 NA NA "s_italy_neo"
"195" "date" -5498.44897312716 295 -5629.5 -5334.5 99.8 NA NA "s_italy_neo"
"196" "date" -5514.84815714679 295 -5654.5 -5359.5 99.8 NA NA "s_italy_neo"
"197" "date" -5560.50539973466 320 -5714.5 -5394.5 99.8 NA NA "s_italy_neo"
"198" "date" -5560.52832552833 320 -5714.5 -5394.5 99.9 NA NA "s_italy_neo"
"199" "date" -5575.08306750445 310 -5724.5 -5414.5 100 NA NA "s_italy_neo"
"200" "date" -5575.04622479095 310 -5724.5 -5414.5 99.9 NA NA "s_italy_neo"
"201" "date" -5589.82730889619 250 -5724.5 -5474.5 100 NA NA "s_italy_neo"
"202" "date" -5645.94567384994 300 -5784.5 -5484.5 101 NA NA "s_italy_neo"
"203" "date" -5646.88166846773 300 -5784.5 -5484.5 101 NA NA "s_italy_neo"
"204" "date" -5791.85221386189 210 -5884.5 -5674.5 96 NA NA "s_italy_neo"
"219" "date" -5689.25883701905 285 -5839.5 -5554.5 103.7 NA NA "s_italy_neo"
"220" "date" -5736.75261655696 235 -5859.5 -5624.5 109.3 NA NA "s_italy_neo"
"221" "date" -5754.02610580405 225 -5859.5 -5634.5 110.6 NA NA "s_italy_neo"
"222" "date" -5763.95958020132 225 -5869.5 -5644.5 110.5 NA NA "s_italy_neo"
"223" "date" -5776.33798605151 205 -5874.5 -5669.5 108.2 NA NA "s_italy_neo"
"224" "date" -5781.86878826031 205 -5874.5 -5669.5 105.5 NA NA "s_italy_neo"
"225" "date" -5795.00685248117 205 -5884.5 -5679.5 90.9 NA NA "s_italy_neo"
"234" "date" -5443.03294800144 380 -5614.5 -5234.5 100 NA NA "s_italy_neo"
"237" "date" -5514.61294076252 295 -5654.5 -5359.5 99.8 NA NA "s_italy_neo"
"238" "date" -5534.09669390619 325 -5699.5 -5374.5 99.9 NA NA "s_italy_neo"
"341" "date" -5502.08381548446 300 -5629.5 -5329.5 99.8 NA NA "s_italy_neo"
"343" "date" -5206.30003957157 150 -5299.5 -5149.5 72.9 NA NA "s_italy_neo"
"357" "date" -5277.9319169608 310 -5464.5 -5154.5 108.4 NA NA "s_italy_neo"
"358" "date" -5700.81752854004 285 -5844.5 -5559.5 105 NA NA "s_italy_neo"
"359" "date" -5217.90849055446 155 -5304.5 -5149.5 86.5 NA NA "s_italy_neo"
"360" "date" -5294.87877740084 300 -5464.5 -5164.5 112.5 NA NA "s_italy_neo"
"361" "date" -5294.9426600815 300 -5469.5 -5169.5 112.6 NA NA "s_italy_neo"
"362" "date" -5303.16537203681 295 -5469.5 -5174.5 112.8 NA NA "s_italy_neo"
"363" "date" -5317.03495879438 265 -5469.5 -5204.5 111.3 NA NA "s_italy_neo"
"364" "date" -5320.33242505914 265 -5469.5 -5204.5 110.8 NA NA "s_italy_neo"
"365" "date" -5321.0712640172 265 -5469.5 -5204.5 110.7 NA NA "s_italy_neo"
"366" "date" -5327.29746008456 260 -5469.5 -5209.5 109.5 NA NA "s_italy_neo"
"367" "date" -5332.89450325176 260 -5469.5 -5209.5 108.5 NA NA "s_italy_neo"
"368" "date" -5332.90101559653 260 -5469.5 -5209.5 108.5 NA NA "s_italy_neo"
"369" "date" -5333.54802224517 260 -5469.5 -5209.5 108.4 NA NA "s_italy_neo"
"370" "date" -5347.46228142419 260 -5474.5 -5214.5 105.9 NA NA "s_italy_neo"
"371" "date" -5349.71115044706 265 -5474.5 -5209.5 105.5 NA NA "s_italy_neo"
"372" "date" -5357.00466281701 270 -5479.5 -5209.5 104.5 NA NA "s_italy_neo"
"373" "date" -5359.04985032419 295 -5504.5 -5209.5 104.2 NA NA "s_italy_neo"
"374" "date" -5359.02866977655 300 -5509.5 -5209.5 104.2 NA NA "s_italy_neo"
"375" "date" -5369.2748777358 300 -5514.5 -5214.5 103 NA NA "s_italy_neo"
"376" "date" -5370.75815679378 300 -5514.5 -5214.5 102.9 NA NA "s_italy_neo"
"377" "date" -5377.96238788876 305 -5519.5 -5214.5 102.2 NA NA "s_italy_neo"
"378" "date" -5378.78862526266 305 -5519.5 -5214.5 102.1 NA NA "s_italy_neo"
"379" "date" -5407.19578732549 385 -5604.5 -5219.5 100.8 NA NA "s_italy_neo"
"380" "date" -5442.80557127751 385 -5614.5 -5229.5 100.2 NA NA "s_italy_neo"
"381" "date" -5479.57632929651 290 -5619.5 -5329.5 99.8 NA NA "s_italy_neo"
"382" "date" -5629.53348204783 275 -5754.5 -5479.5 100.5 NA NA "s_italy_neo"
"383" "date" -5370.50692989363 300 -5514.5 -5214.5 102.8 NA NA "s_italy_neo"
"390" "date" -5331.49467235288 260 -5469.5 -5209.5 108.8 NA NA "s_italy_neo"
"391" "date" -5352.47473338404 265 -5474.5 -5209.5 105.1 NA NA "s_italy_neo"
"392" "date" -5198.17233683584 145 -5294.5 -5149.5 44.1 NA NA "s_italy_neo"
"393" "date" -5217.82759467912 155 -5304.5 -5149.5 86.7 NA NA "s_italy_neo"
"439" "date" -5314.32648441706 270 -5469.5 -5199.5 111.7 NA NA "s_italy_neo"
"440" "date" -5359.73055472878 295 -5504.5 -5209.5 104 NA NA "s_italy_neo"
"441" "date" -5507.96144925524 305 -5639.5 -5334.5 99.8 NA NA "s_italy_neo"
"447" "date" -5613.26817364458 255 -5734.5 -5479.5 100.2 NA NA "s_italy_neo"
"448" "date" -5686.91149206746 285 -5839.5 -5554.5 103.5 NA NA "s_italy_neo"
"453" "date" -5490.56771551584 290 -5624.5 -5334.5 99.8 NA NA "s_italy_neo"
"505" "date" -5247.22998417598 215 -5364.5 -5149.5 92.7 NA NA "s_italy_neo"
"506" "date" -5408.8162024262 385 -5604.5 -5219.5 100.6 NA NA "s_italy_neo"
"507" "date" -5452.75935651376 305 -5614.5 -5309.5 100 NA NA "s_italy_neo"
"508" "date" -5461.23374934493 300 -5614.5 -5314.5 100 NA NA "s_italy_neo"
"509" "date" -5461.14915407986 300 -5614.5 -5314.5 100 NA NA "s_italy_neo"
"510" "date" -5501.89818814175 295 -5629.5 -5334.5 99.8 NA NA "s_italy_neo"
"511" "date" -5539.39074629322 330 -5704.5 -5374.5 99.8 NA NA "s_italy_neo"
"512" "date" -5542.28022934112 325 -5704.5 -5379.5 99.9 NA NA "s_italy_neo"
"513" "date" -5566.40354138506 310 -5719.5 -5409.5 100 NA NA "s_italy_neo"
"514" "date" -5567.71204249856 310 -5719.5 -5409.5 100 NA NA "s_italy_neo"
"515" "date" -5694.61572700121 280 -5839.5 -5559.5 104.3 NA NA "s_italy_neo"
"516" "date" -5815.38278578089 145 -5884.5 -5739.5 28.6 NA NA "s_italy_neo"
"551" "date" -5251.54343235611 220 -5369.5 -5149.5 94.9 NA NA "s_italy_neo"
"552" "date" -5288.86492746368 305 -5464.5 -5159.5 111.7 NA NA "s_italy_neo"
"553" "date" -5488.67613296241 295 -5624.5 -5329.5 99.9 NA NA "s_italy_neo"
"564" "date" -5336.25095784532 260 -5469.5 -5209.5 107.9 NA NA "s_italy_neo"
"565" "date" -5402.40058240758 385 -5604.5 -5219.5 100.8 NA NA "s_italy_neo"
"566" "date" -5538.47655466562 330 -5704.5 -5374.5 99.8 NA NA "s_italy_neo"
"567" "date" -5678.93775675645 295 -5834.5 -5539.5 102.8 NA NA "s_italy_neo"
"568" "date" -5507.03775907004 300 -5634.5 -5334.5 99.8 NA NA "s_italy_neo"
"569" "date" -5519.78950599805 290 -5659.5 -5369.5 99.9 NA NA "s_italy_neo"
"575" "date" -5224.03812799858 165 -5314.5 -5149.5 87.8 NA NA "s_italy_neo"
"582" "date" -5327.87404777674 260 -5469.5 -5209.5 109.4 NA NA "s_italy_neo"
"583" "date" -5328.00534898811 260 -5469.5 -5209.5 109.4 NA NA "s_italy_neo"
"584" "date" -5378.0038081811 305 -5519.5 -5214.5 102.2 NA NA "s_italy_neo"
"600" "date" -5772.50932038286 210 -5874.5 -5664.5 109.3 NA NA "s_italy_neo"
"623" "date" -5421.05202697945 385 -5609.5 -5224.5 100.4 NA NA "s_italy_neo"
"624" "date" -5645.14623223974 295 -5779.5 -5484.5 100.9 NA NA "s_italy_neo"
"640" "date" -5575.84364205137 310 -5724.5 -5414.5 99.9 NA NA "s_italy_neo"
"641" "date" -5665.97274331169 295 -5824.5 -5529.5 101.9 NA NA "s_italy_neo"
"642" "date" -5790.05837410698 210 -5884.5 -5674.5 98.4 NA NA "s_italy_neo"
"643" "date" -5816.53972717181 140 -5879.5 -5739.5 24.3 NA NA "s_italy_neo"
"648" "date" -5479.67324493101 290 -5619.5 -5329.5 99.9 NA NA "s_italy_neo"
"649" "date" -5662.74369448565 335 -5819.5 -5484.5 101.7 NA NA "s_italy_neo"
"650" "date" -5759.22908053473 220 -5864.5 -5644.5 110.7 NA NA "s_italy_neo"
"651" "date" -5813.54035342888 145 -5879.5 -5734.5 35.1 NA NA "s_italy_neo"
"652" "date" -5479.53185098873 290 -5619.5 -5329.5 99.9 NA NA "s_italy_neo"
"660" "date" -5754.07962962897 225 -5859.5 -5634.5 110.6 NA NA "s_italy_neo"
"661" "date" -5763.97644618824 225 -5869.5 -5644.5 110.5 NA NA "s_italy_neo"
"662" "date" -5791.35860299558 210 -5884.5 -5674.5 96.7 NA NA "s_italy_neo"
"739" "date" -5287.06078650713 305 -5464.5 -5159.5 111.4 NA NA "s_italy_neo"
"741" "date" -5479.59185885524 290 -5619.5 -5329.5 99.9 NA NA "s_italy_neo"
"742" "date" -5789.16187678691 210 -5879.5 -5669.5 99.3 NA NA "s_italy_neo"
"743" "date" -5206.23561150777 150 -5299.5 -5149.5 72.9 NA NA "s_italy_neo"
"744" "date" -5470.39564367117 295 -5619.5 -5324.5 99.9 NA NA "s_italy_neo"
"755" "date" -5260.76161984042 310 -5459.5 -5149.5 100 NA NA "s_italy_neo"
"756" "date" -5394.52963261653 330 -5549.5 -5219.5 101.1 NA NA "s_italy_neo"
"761" "date" -5200.86924983892 150 -5299.5 -5149.5 55.5 NA NA "s_italy_neo"
"762" "date" -5314.41188121569 265 -5469.5 -5204.5 111.7 NA NA "s_italy_neo"
"763" "date" -5538.579477286 325 -5699.5 -5374.5 99.8 NA NA "s_italy_neo"
"764" "date" -5702.24389899381 285 -5844.5 -5559.5 105.2 NA NA "s_italy_neo"
"765" "date" -5488.59638280296 290 -5624.5 -5334.5 99.8 NA NA "s_italy_neo"
"766" "date" -5794.34008495974 210 -5884.5 -5674.5 92.2 NA NA "s_italy_neo"
"767" "date" -5377.84340076532 305 -5519.5 -5214.5 102.2 NA NA "s_italy_neo"
"768" "date" -5596.76476147114 250 -5724.5 -5474.5 100 NA NA "s_italy_neo"
"769" "date" -5664.29994005608 340 -5824.5 -5484.5 101.7 NA NA "s_italy_neo"
"770" "date" -5682.90570637728 295 -5834.5 -5539.5 103.1 NA NA "s_italy_neo"
"795" "date" -5742.87885230433 230 -5859.5 -5629.5 109.9 NA NA "s_italy_neo"
"800" "date" -5759.18001714103 220 -5864.5 -5644.5 110.6 NA NA "s_italy_neo"
"802" "date" -5530.89313021731 295 -5664.5 -5369.5 99.9 NA NA "s_italy_neo"
"803" "date" -5736.77663909525 235 -5859.5 -5624.5 109.3 NA NA "s_italy_neo"
"804" "date" -5754.07469985544 225 -5859.5 -5634.5 110.6 NA NA "s_italy_neo"
"805" "date" -5783.29740139273 205 -5874.5 -5669.5 104.7 NA NA "s_italy_neo"
"806" "date" -5783.27771897065 210 -5879.5 -5669.5 104.7 NA NA "s_italy_neo"
"807" "date" -5203.95873656099 150 -5299.5 -5149.5 66.9 NA NA "s_italy_neo"
"808" "date" -5301.9125319849 300 -5469.5 -5169.5 112.8 NA NA "s_italy_neo"
"809" "date" -5547.36777238554 330 -5709.5 -5379.5 99.8 NA NA "s_italy_neo"
"810" "date" -5549.0467883657 325 -5709.5 -5384.5 99.9 NA NA "s_italy_neo"
"811" "date" -5562.01061248465 325 -5714.5 -5389.5 99.9 NA NA "s_italy_neo"
"812" "date" -5570.77913375082 310 -5719.5 -5409.5 100 NA NA "s_italy_neo"
"813" "date" -5599.75956029864 250 -5729.5 -5479.5 100 NA NA "s_italy_neo"
"814" "date" -5582.51602005904 305 -5724.5 -5419.5 100 NA NA "s_italy_neo"
"815" "date" -5621.2987559422 265 -5744.5 -5479.5 100.4 NA NA "s_italy_neo"
"816" "date" -5621.42065766075 265 -5744.5 -5479.5 100.3 NA NA "s_italy_neo"
"817" "date" -5637.77383211281 285 -5764.5 -5479.5 100.7 NA NA "s_italy_neo"
"818" "date" -5637.79904132856 290 -5769.5 -5479.5 100.7 NA NA "s_italy_neo"
"819" "date" -5662.71270449969 335 -5819.5 -5484.5 101.6 NA NA "s_italy_neo"
"820" "date" -5686.81733916852 285 -5839.5 -5554.5 103.5 NA NA "s_italy_neo"
"821" "date" -5702.27790612064 285 -5844.5 -5559.5 105 NA NA "s_italy_neo"
"822" "date" -5702.15502839619 285 -5844.5 -5559.5 105.1 NA NA "s_italy_neo"
"823" "date" -5716.84793162127 280 -5844.5 -5564.5 106.9 NA NA "s_italy_neo"
"824" "date" -5720.35136834928 280 -5849.5 -5569.5 107.4 NA NA "s_italy_neo"
"825" "date" -5723.78459844605 280 -5849.5 -5569.5 107.8 NA NA "s_italy_neo"
"826" "date" -5774.56821935773 210 -5874.5 -5664.5 108.8 NA NA "s_italy_neo"
"827" "date" -5776.43755371682 205 -5874.5 -5669.5 108.2 NA NA "s_italy_neo"
"828" "date" -5779.92039069388 205 -5874.5 -5669.5 106.6 NA NA "s_italy_neo"
"829" "date" -5779.96967130547 205 -5874.5 -5669.5 106.7 NA NA "s_italy_neo"
"830" "date" -5779.96084946926 205 -5874.5 -5669.5 106.7 NA NA "s_italy_neo"
"831" "date" -5779.93188147041 205 -5874.5 -5669.5 106.6 NA NA "s_italy_neo"
"832" "date" -5789.21490754308 205 -5879.5 -5674.5 99.4 NA NA "s_italy_neo"
"833" "date" -5800.73038070319 160 -5884.5 -5724.5 78.2 NA NA "s_italy_neo"
"836" "date" -5242.76219831336 205 -5354.5 -5149.5 91 NA NA "s_italy_neo"
"837" "date" -5394.63812687462 330 -5549.5 -5219.5 101.2 NA NA "s_italy_neo"
"838" "date" -5407.41334256737 385 -5604.5 -5219.5 100.7 NA NA "s_italy_neo"
"839" "date" -5410.4050768533 385 -5604.5 -5219.5 100.6 NA NA "s_italy_neo"
"840" "date" -5424.59284253396 390 -5614.5 -5224.5 100.3 NA NA "s_italy_neo"
"841" "date" -5437.62719133036 385 -5614.5 -5229.5 100.2 NA NA "s_italy_neo"
"842" "date" -5475.84911790341 290 -5619.5 -5329.5 99.9 NA NA "s_italy_neo"
"843" "date" -5553.19615778632 325 -5709.5 -5384.5 99.8 NA NA "s_italy_neo"
"844" "date" -5654.41233205579 310 -5794.5 -5484.5 101.3 NA NA "s_italy_neo"
"853" "date" -5654.41356047372 310 -5794.5 -5484.5 101.3 NA NA "s_italy_neo"
"854" "date" -5730.49221393684 285 -5859.5 -5574.5 108.6 NA NA "s_italy_neo"
"S_Italy_neo_dates" "model" NA NA NA NA NA NA NA "s_italy_neo"
"S_Italy_neo_end" "date" -5163.71570904022 65 -5194.5 -5129.5 NA NA NA "s_italy_neo"
"S_Italy_neo" "model" NA NA NA NA NA NA NA "s_italy_neo"
NA "model" NA NA NA NA NA 89.9 90.3 "sardinia_meso"
"Sardinia_meso_start" "date" -8353.35492828463 685 -8679.5 -7994.5 NA NA NA "sardinia_meso"
"231" "date" -6614.25097869254 590 -7019.5 -6429.5 99.9 NA NA "sardinia_meso"
"261" "date" -6761.96251696332 525 -7034.5 -6509.5 100 NA NA "sardinia_meso"
"262" "date" -6950.36276873269 645 -7299.5 -6654.5 99.9 NA NA "sardinia_meso"
"263" "date" -7175.18137667909 640 -7469.5 -6829.5 100 NA NA "sardinia_meso"
"264" "date" -7838.26414680232 575 -8169.5 -7594.5 101.2 NA NA "sardinia_meso"
"265" "date" -8066.19445719648 485 -8289.5 -7804.5 97.7 NA NA "sardinia_meso"
"266" "date" -8227.45567939377 525 -8479.5 -7954.5 78.8 NA NA "sardinia_meso"
"384" "date" -6590.02050048453 475 -6894.5 -6419.5 100.1 NA NA "sardinia_meso"
"385" "date" -6829.14085486353 450 -7049.5 -6599.5 99.9 NA NA "sardinia_meso"
"389" "date" -6267.5130941629 330 -6419.5 -6089.5 101.7 NA NA "sardinia_meso"
"713" "date" -6086.57405694693 440 -6329.5 -5889.5 78.2 NA NA "sardinia_meso"
"714" "date" -6530.57412931515 415 -6689.5 -6274.5 100.1 NA NA "sardinia_meso"
"715" "date" -6761.99236070784 525 -7034.5 -6509.5 100 NA NA "sardinia_meso"
"785" "date" -7022.3479856242 620 -7319.5 -6699.5 99.9 NA NA "sardinia_meso"
"786" "date" -7215.67834066504 630 -7494.5 -6864.5 100 NA NA "sardinia_meso"
"787" "date" -7377.63224838571 490 -7579.5 -7089.5 99.9 NA NA "sardinia_meso"
"788" "date" -7437.79370257667 395 -7589.5 -7194.5 100 NA NA "sardinia_meso"
"789" "date" -7875.29629851324 590 -8189.5 -7599.5 101.1 NA NA "sardinia_meso"
"790" "date" -7385.59545549869 400 -7579.5 -7179.5 100 NA NA "sardinia_meso"
"791" "date" -7547.34334747186 385 -7734.5 -7349.5 99.8 NA NA "sardinia_meso"
"Sardinia_meso_phase" "model" NA NA NA NA NA NA NA "sardinia_meso"
"Sardinia_meso_end" "date" -5973.43480880298 590 -6219.5 -5629.5 NA NA NA "sardinia_meso"
"Sardinia_meso" "model" NA NA NA NA NA NA NA "sardinia_meso"
NA "model" NA NA NA NA NA 94.7 95.7 "sardinia_neo"
"Sardinia_neo_start" "date" -5661.05045401152 190 -5759.5 -5569.5 NA NA NA "sardinia_neo"
"182" "date" -5178.24014255849 270 -5299.5 -5029.5 51.3 NA NA "sardinia_neo"
"227" "date" -5192.69500968961 265 -5309.5 -5044.5 88.9 NA NA "sardinia_neo"
"228" "date" -5423.82410042893 385 -5609.5 -5224.5 100.8 NA NA "sardinia_neo"
"229" "date" -5462.35045036661 295 -5614.5 -5319.5 101 NA NA "sardinia_neo"
"230" "date" -5536.34272210532 275 -5654.5 -5379.5 104.6 NA NA "sardinia_neo"
"258" "date" -5256.74745329801 385 -5464.5 -5079.5 107.3 NA NA "sardinia_neo"
"259" "date" -5440.7245886104 380 -5614.5 -5234.5 100.8 NA NA "sardinia_neo"
"260" "date" -5571.30995125808 205 -5679.5 -5474.5 105.1 NA NA "sardinia_neo"
"342" "date" -5579.29194830908 205 -5684.5 -5479.5 101.4 NA NA "sardinia_neo"
"353" "date" -5221.48940836909 300 -5364.5 -5064.5 99.2 NA NA "sardinia_neo"
"354" "date" -5250.10494325918 390 -5464.5 -5074.5 106.2 NA NA "sardinia_neo"
"355" "date" -5391.32313517802 325 -5544.5 -5219.5 101.2 NA NA "sardinia_neo"
"386" "date" -5367.79924339718 310 -5524.5 -5214.5 102 NA NA "sardinia_neo"
"387" "date" -5567.31746597893 210 -5684.5 -5474.5 106.1 NA NA "sardinia_neo"
"388" "date" -5615.7770172389 230 -5714.5 -5484.5 69.3 NA NA "sardinia_neo"
"656" "date" -5237.3632518244 390 -5459.5 -5069.5 103.5 NA NA "sardinia_neo"
"657" "date" -5261.06697185617 385 -5464.5 -5079.5 107.9 NA NA "sardinia_neo"
"716" "date" -5306.9705694226 350 -5474.5 -5124.5 107.3 NA NA "sardinia_neo"
"717" "date" -5554.85918693841 275 -5674.5 -5399.5 106.6 NA NA "sardinia_neo"
"718" "date" -5555.01095291127 275 -5669.5 -5394.5 106.7 NA NA "sardinia_neo"
"783" "date" -5343.9610536969 365 -5514.5 -5149.5 103.7 NA NA "sardinia_neo"
"784" "date" -5399.3455480105 335 -5554.5 -5219.5 101 NA NA "sardinia_neo"
"792" "date" -5308.87251252389 350 -5474.5 -5124.5 107.3 NA NA "sardinia_neo"
"793" "date" -5320.50581375258 345 -5474.5 -5129.5 106.1 NA NA "sardinia_neo"
"794" "date" -5335.34010667288 345 -5479.5 -5134.5 104.5 NA NA "sardinia_neo"
"Sardinia_neo_phase" "model" NA NA NA NA NA NA NA "sardinia_neo"
"Sardinia_neo_end" "date" -5117.45861799909 270 -5249.5 -4979.5 NA NA NA "sardinia_neo"
"Sardinia_neo" "model" NA NA NA NA NA NA NA "sardinia_neo"
NA "model" NA NA NA NA NA 90.6 100.7 "sicily_meso"
"Sicily_meso_start" "date" -8776.82783739214 455 -9019.5 -8564.5 NA NA NA "sicily_meso"
"1" "date" -6316.54314362318 375 -6464.5 -6089.5 100 NA NA "sicily_meso"
"2" "date" -6683.19715701081 560 -7024.5 -6464.5 99.8 NA NA "sicily_meso"
"3" "date" -6686.32972473685 565 -7029.5 -6464.5 99.9 NA NA "sicily_meso"
"4" "date" -6686.44262948994 565 -7029.5 -6464.5 99.9 NA NA "sicily_meso"
"5" "date" -6745.554562925 525 -7029.5 -6504.5 99.9 NA NA "sicily_meso"
"Marine20_3" "curve" NA NA NA NA NA NA NA "sicily_meso"
"LocalMarine_3" "number" 59.0284457103924 200 -37 163 88.8 NA NA "sicily_meso"
"6" "date" -6456.50613368383 545 -6739.5 -6194.5 97.5 NA NA "sicily_meso"
"7" "date" -7449.96519139418 570 -7729.5 -7159.5 97.5 NA NA "sicily_meso"
"12" "date" -5604.35858208754 460 -5839.5 -5379.5 59.7 NA NA "sicily_meso"
"15" "date" -6001.91054741693 490 -6234.5 -5744.5 97.5 NA NA "sicily_meso"
"16" "date" -6016.69187355329 500 -6254.5 -5754.5 97.7 NA NA "sicily_meso"
"17" "date" -6236.02988361425 470 -6464.5 -5994.5 97.9 NA NA "sicily_meso"
"18" "date" -6367.58119697503 515 -6619.5 -6104.5 97.1 NA NA "sicily_meso"
"19" "date" -7205.88779908073 565 -7489.5 -6924.5 99.2 NA NA "sicily_meso"
"20" "date" -6465.26689643562 550 -6749.5 -6199.5 97.5 NA NA "sicily_meso"
"22" "date" -7041.79689002572 640 -7344.5 -6704.5 97.8 NA NA "sicily_meso"
"23" "date" -7131.29647568899 615 -7439.5 -6824.5 99.6 NA NA "sicily_meso"
"24" "date" -7251.19349512351 525 -7519.5 -6994.5 98.9 NA NA "sicily_meso"
"IntCal20_3" "curve" NA NA NA NA NA NA NA "sicily_meso"
"278" "date" -7679.50187862142 425 -7939.5 -7514.5 100 NA NA "sicily_meso"
"279" "date" -7693.14163654669 420 -7939.5 -7519.5 100 NA NA "sicily_meso"
"280" "date" -7783.14118266086 580 -8164.5 -7584.5 100 NA NA "sicily_meso"
"299" "date" -8642.18458510797 475 -8834.5 -8359.5 106.8 NA NA "sicily_meso"
"300" "date" -8642.04687776846 475 -8834.5 -8359.5 106.7 NA NA "sicily_meso"
"309" "date" -5904.77256386084 310 -6054.5 -5744.5 100.5 NA NA "sicily_meso"
"310" "date" -5917.20319356577 315 -6064.5 -5749.5 100.4 NA NA "sicily_meso"
"311" "date" -6562.40455291854 370 -6769.5 -6399.5 100 NA NA "sicily_meso"
"312" "date" -6686.08920735115 565 -7029.5 -6464.5 100.1 NA NA "sicily_meso"
"313" "date" -6776.97702959259 520 -7039.5 -6519.5 99.9 NA NA "sicily_meso"
"314" "date" -6819.17453823516 450 -7044.5 -6594.5 100 NA NA "sicily_meso"
"315" "date" -7357.58926145834 485 -7569.5 -7084.5 100 NA NA "sicily_meso"
"316" "date" -8199.48142899608 585 -8534.5 -7949.5 100.1 NA NA "sicily_meso"
